timestamp,open,high,low,close,volume
2019-04-05,88.3800,89.0900,84.9100,85.4400,25952896
2019-03-29,89.5300,89.7900,85.9500,88.3900,32501600
2019-03-22,91.2400,92.7400,89.8600,91.1700,27520250
2019-03-15,87.6100,91.3200,87.6100,90.8500,33044257
2019-03-08,87.8000,88.0000,86.3800,87.4500,22865489
2019-03-01,87.4100,87.7000,86.2000,87.5100,23115764
2019-02-22,83.5300,87.2500,82.6300,87.1500,21145443
2019-02-15,79.5600,83.5600,78.9200,83.4600,30466241
2019-02-08,75.5100,80.0200,75.2600,79.9800,34158605
2019-02-01,72.6100,77.1000,72.1400,75.7300,33815047
2019-01-25,73.3600,74.1600,70.3100,72.7300,35091696
2019-01-18,69.2400,74.1900,68.9900,73.7900,39098623
2019-01-11,69.1900,69.5200,67.3400,69.5000,37127454
2019-01-04,66.9700,69.5700,65.6900,69.5500,26534881
2018-12-28,66.4300,69.0759,64.6700,67.2700,35242856
2018-12-21,82.6300,82.7800,66.1100,66.2100,76124866
2018-12-14,85.1300,85.7900,82.1700,82.5000,27852654
2018-12-07,86.5300,88.5200,83.6900,84.5600,23098952
2018-11-30,84.0500,87.3700,82.8300,86.5300,23999333
2018-11-23,86.9200,88.9700,83.0500,84.0500,18788604
2018-11-16,88.0700,88.7700,84.3900,86.3300,30081484
2018-11-09,88.6900,90.8800,88.0800,89.1800,25753434
2018-11-02,89.2500,92.6900,87.0700,88.7500,35601044
2018-10-26,89.0900,91.2100,87.1300,89.0000,34974790
2018-10-19,82.3600,89.3400,81.8200,88.8300,31820070
2018-10-12,84.1000,86.2200,80.7900,82.3100,34318678
2018-10-05,81.4100,84.4000,80.4500,84.1000,26408211
2018-09-28,83.5100,83.7500,79.8300,81.5400,28672394
2018-09-21,79.5400,83.8600,79.1100,83.7500,30949721
2018-09-14,79.0600,81.5700,77.1700,79.3300,24772122
2018-09-07,78.0000,79.1100,77.2800,78.6000,21610487
2018-08-31,80.0000,80.6500,77.4800,77.8900,31379701
2018-08-24,85.2400,85.2800,79.4200,79.6900,25605238
2018-08-17,82.2400,85.2700,81.2600,85.0500,21860861
2018-08-10,86.6900,86.9700,82.1700,82.5600,17865202
2018-08-03,85.6400,87.4400,85.3200,86.8400,21996955
2018-07-27,83.4200,85.7200,82.6300,85.4700,29155321
2018-07-20,82.7000,84.4300,76.5200,84.3100,47867472
2018-07-13,82.3000,84.0000,81.4500,82.6800,26989740
2018-07-06,80.6200,83.2400,79.5000,82.2600,16071320
2018-06-29,79.4800,81.9800,79.2000,80.7400,29133703
2018-06-22,81.5000,81.9100,79.2100,80.1900,33943833
2018-06-15,80.2700,82.1400,79.3600,81.8800,35751088
2018-06-08,78.0800,79.6600,76.2100,79.4200,38178620
2018-06-01,79.8000,80.4800,78.0500,78.1800,32363913
2018-05-25,81.0000,81.9200,79.5500,80.3400,31047340
2018-05-18,81.2500,81.7200,79.4000,80.7500,31170379
2018-05-11,81.9000,83.0400,80.3200,81.2000,25839412
2018-05-04,82.7500,83.3100,79.7100,81.8700,28857680
2018-04-27,84.1100,84.5900,80.4700,82.5600,49423398
2018-04-20,102.2600,103.5500,83.5000,84.2700,79024714
2018-04-13,101.4800,102.3300,100.0300,101.8500,18212943
2018-04-06,99.5900,102.4100,97.3100,101.0200,25116285
2018-03-29,96.4900,101.0100,95.9700,99.4000,22792658
2018-03-23,103.1300,103.4500,95.5100,95.6300,30903805
2018-03-16,107.9900,108.5700,103.1700,103.4600,23213048
2018-03-09,106.0400,109.9000,105.7700,108.3000,22341052
2018-03-02,106.2300,107.0800,102.9300,106.8100,28196585
2018-02-23,103.7000,106.3600,102.3300,106.1100,18270326
2018-02-16,100.2700,105.1300,99.7900,104.3100,24953352
2018-02-09,102.9300,103.4800,96.6600,99.9400,43660203
2018-02-02,109.6300,109.7000,103.1900,103.4400,26467572
2018-01-26,109.1500,111.2500,103.0200,110.1900,30024801
2018-01-19,104.5500,109.1100,103.7700,108.9200,19571721
2018-01-12,103.9800,106.6200,103.8500,104.5000,21272257
2018-01-05,105.8200,106.1700,103.2700,104.3000,17153516
2017-12-29,104.7800,106.5200,103.7700,105.6500,10653614
2017-12-22,109.7600,110.1300,103.5700,104.6500,22448503
2017-12-15,106.6000,110.2700,105.8000,109.6800,28053086
2017-12-08,103.9600,107.9300,103.0400,106.5900,23326832
2017-12-01,103.2500,103.7900,102.0100,103.7100,25810437
2017-11-24,102.6600,103.9400,102.5100,103.1800,14462815
2017-11-17,103.1100,103.8200,101.6400,102.6400,20588872
2017-11-10,102.6200,103.3900,101.5800,103.0200,20459935
2017-11-03,105.7100,105.8000,102.4500,102.6600,22105454
2017-10-27,109.4500,110.2700,105.7500,105.9400,19159263
2017-10-20,114.0500,114.4000,107.0100,109.5200,24748119
2017-10-13,111.5800,115.2800,111.5400,113.9900,16122657
2017-10-06,111.2300,112.0200,110.0501,111.2700,20294895
2017-09-29,112.7700,113.6800,110.9400,111.0100,18963653
2017-09-22,115.6900,116.1900,112.2800,112.5100,15358560
2017-09-15,117.5800,118.4400,115.0500,115.7900,17434702
2017-09-08,117.4200,119.4250,116.6300,117.0600,13465483
2017-09-01,115.2200,117.9400,114.7400,117.8300,15460524
2017-08-25,115.2900,117.0000,114.1000,114.8000,12160896
2017-08-18,114.8900,118.2900,114.4700,115.3300,17554189
2017-08-11,114.7500,115.8850,114.0200,114.8800,14911692
2017-08-04,117.1300,118.2500,113.8800,114.7600,26520445
2017-07-28,119.4300,119.9950,109.3100,118.5100,32840856
2017-07-21,119.4400,121.6900,117.5500,119.5800,20828702
2017-07-14,117.9800,119.4900,116.9900,119.1300,16267444
2017-07-07,117.8600,118.7200,116.1700,117.9000,11612072
2017-06-30,119.6900,120.2000,116.7300,117.4500,13927346
2017-06-23,122.0600,123.5500,119.4500,119.5600,14540036
2017-06-16,120.0400,121.9700,118.0400,121.8400,23219637
2017-06-09,121.5000,122.9000,119.7900,120.1200,17413754
2017-06-02,119.2500,121.8200,118.9900,121.7900,15154426
2017-05-26,115.0300,119.8800,114.8700,119.8300,15412839
2017-05-19,111.8900,115.2700,111.6500,114.7400,17989167
2017-05-12,112.0900,112.9400,110.0900,111.7100,17147206
2017-05-05,111.0000,112.3000,109.9500,112.2500,14532619
2017-04-28,110.4800,113.4539,109.7300,110.8400,20725032
2017-04-21,113.1400,115.6300,108.5600,109.6200,27471456
2017-04-13,113.6000,113.9700,112.8300,113.0600,15800652
2017-04-07,112.9100,114.0600,112.3800,113.6000,24738801
2017-03-31,111.2300,114.0600,110.8000,112.9000,18894502
2017-03-24,113.0400,114.6500,110.0100,111.7900,29096517
2017-03-17,110.6700,114.4600,110.3900,113.0000,23183557
2017-03-10,109.8100,110.7100,109.3900,110.5400,23410644
2017-03-03,107.5300,110.3000,107.2300,110.2100,26176531
2017-02-24,103.3700,107.7700,103.0500,107.7200,18066576
2017-02-17,102.8100,103.7300,101.7672,103.6600,19575873
2017-02-10,100.8300,102.9900,99.9200,102.6300,22774443
2017-02-03,96.5100,101.4301,95.2000,101.1100,25664751
2017-01-27,94.6100,96.9700,94.3200,96.3200,20228515
2017-01-20,90.6300,94.6800,90.1500,94.5700,22641677
2017-01-13,91.0900,91.6600,89.9700,90.4000,17391442
2017-01-06,91.7900,92.0000,90.1200,91.8400,20382081
2016-12-30,91.5300,92.1500,90.6100,91.4900,10703494
2016-12-23,91.5500,91.7400,88.9000,91.5800,19445421
2016-12-16,90.4200,92.6300,89.6200,91.3100,28610677
2016-12-09,87.9200,90.5300,87.5700,90.2400,22251920
2016-12-02,89.3700,90.6200,86.7800,88.0800,28621326
2016-11-25,89.3800,90.2399,88.5416,89.2900,19064241
2016-11-18,89.2000,89.8200,86.9000,89.0900,44169463
2016-11-11,96.3700,98.2100,88.7000,88.9500,39826112
2016-11-04,96.4800,96.7400,95.3300,95.4900,16832646
2016-10-28,96.8700,97.1500,95.6800,96.3100,13749635
2016-10-21,95.8300,97.2900,95.2600,96.3100,25048021
2016-10-14,96.4400,96.7400,95.1500,95.8300,18876181
2016-10-07,97.3500,98.0100,95.0000,96.0200,22317071
2016-09-30,100.4300,100.4300,97.1200,97.2200,24351417
2016-09-23,99.0900,102.0900,98.7700,101.5300,17908365
2016-09-16,98.0200,100.9900,97.9100,98.8400,24625033
2016-09-09,101.6600,102.3800,97.5400,97.5400,17291863
2016-09-02,99.0800,102.1000,99.0600,101.7700,15290099
2016-08-26,99.9600,100.5800,98.8600,99.1000,12491298
2016-08-19,99.1400,100.3800,98.4000,99.9300,18694600
2016-08-12,98.7800,99.9700,98.2400,99.0000,16732158
2016-08-05,99.7400,100.3800,98.6400,98.9300,21643944
2016-07-29,99.8200,100.4000,96.9500,100.2600,26085961
2016-07-22,103.4900,103.7300,98.3700,99.8400,30584468
2016-07-15,102.9800,104.2000,102.1000,103.6300,18314294
2016-07-08,101.3000,103.1600,101.1923,103.0900,16719490
2016-07-01,97.3400,102.3000,96.8900,101.2800,31154239
2016-06-24,101.3000,101.9100,97.1200,97.7100,31440523
2016-06-17,100.8800,101.5900,98.9700,100.7300,23461908
2016-06-10,101.2200,102.0100,100.0200,101.3000,22635038
2016-06-03,99.3200,101.2200,98.1724,101.1200,16494767
2016-05-27,98.0600,99.5000,97.7300,99.1800,12393349
2016-05-20,100.8400,101.9400,97.2000,98.0400,17592050
2016-05-13,100.3500,102.5500,100.0200,100.8900,18972388
2016-05-06,98.4200,100.4000,97.5070,100.3200,18548811
2016-04-29,96.5900,98.5800,96.2100,98.1200,18150105
2016-04-22,99.8300,101.3900,95.9100,96.9200,25432875
2016-04-15,101.2800,102.0000,99.1800,100.1100,25365731
2016-04-08,99.9600,101.3100,99.4700,100.8800,19877035
2016-04-01,97.8600,99.8300,97.3700,99.7500,20182228
2016-03-24,98.0800,98.8200,96.2800,97.5700,14141269
2016-03-18,96.5800,99.3300,95.6500,98.1700,30452389
2016-03-11,94.0200,97.1500,93.1000,96.4900,29186586
2016-03-04,91.0000,94.9066,90.4800,94.4900,22318546
2016-02-26,92.3400,92.8700,90.7000,91.4500,19092362
2016-02-19,89.5000,92.1900,88.6000,91.9400,20778638
2016-02-12,89.2800,90.5600,87.5000,89.0600,23254458
2016-02-05,89.7900,90.3500,87.4200,89.5500,27907758
2016-01-29,87.0500,90.2400,86.5100,90.0100,24925634
2016-01-22,86.4400,87.8300,84.4600,86.8700,19940121
2016-01-15,87.4400,89.8800,85.1100,86.2900,34487961
2016-01-08,86.8500,88.4600,85.7600,86.7100,25035206
2015-12-31,88.5500,89.4800,87.8600,87.9100,8365742
2015-12-24,86.3600,89.2300,85.7400,88.8600,12680909
2015-12-18,86.3800,90.2700,85.8900,86.9200,30462864
2015-12-11,89.2500,89.6400,85.9600,86.3200,20815758
2015-12-04,87.9100,89.7550,86.7000,89.7000,26609047
2015-11-27,86.2200,87.6800,85.9200,87.4200,10471392
2015-11-20,83.4000,87.6500,83.3300,85.9900,20414193
2015-11-13,85.7600,85.8400,83.2700,83.4000,16555316
2015-11-06,88.7300,88.9800,85.1150,86.3700,14061014
2015-10-30,89.6500,90.0800,88.1000,88.4000,17678780
2015-10-23,87.6500,89.9400,87.2300,89.6300,21998943
2015-10-16,84.2200,88.0400,83.7900,87.7800,22392578
2015-10-09,80.4000,84.5800,80.0000,84.0700,21901469
2015-10-02,78.9900,80.3300,78.0310,79.9500,21042522
2015-09-25,81.6900,82.4600,79.7800,80.6000,16139246
2015-09-18,79.6800,83.0500,78.8800,81.2200,26481510
2015-09-11,78.8100,80.2400,78.0000,79.4700,17947787
2015-09-04,79.9000,80.1100,77.0000,77.2900,21505764
2015-08-28,78.1400,80.8800,76.5400,80.3500,31284775
2015-08-21,83.9200,84.5950,80.9800,80.9800,20210792
2015-08-14,85.5700,86.3400,83.8800,84.2600,16280067
2015-08-07,85.5000,86.3100,84.7700,85.0900,12325687
2015-07-31,84.4400,86.5050,84.4400,85.5300,18639722
2015-07-24,85.9500,86.0300,84.2700,84.6500,14853923
2015-07-17,82.4200,86.3000,82.0100,85.8300,22717932
2015-07-10,80.8600,82.8200,80.7200,82.1600,17722758
2015-07-02,80.9400,81.7400,80.0000,81.1700,14696212
2015-06-26,82.9200,83.6600,80.8100,81.3500,20912691
2015-06-19,81.2300,83.5800,81.0000,82.6600,23301393
2015-06-12,79.7000,82.7500,79.3800,81.8600,24251646
2015-06-05,82.9000,83.5200,79.5000,79.7000,19490236
2015-05-29,83.9700,84.7600,82.9700,83.0700,13727775
2015-05-22,86.6500,86.7100,84.1000,84.1500,14311505
2015-05-15,85.0200,86.9100,83.3200,86.5700,20390226
2015-05-08,83.6600,85.7400,82.5600,85.1900,18341645
2015-05-01,82.7800,83.7300,81.9500,83.3900,25256314
2015-04-24,85.4000,85.7500,82.6700,82.7500,25585023
2015-04-17,77.5000,85.4850,77.1200,85.2600,47623613
2015-04-10,77.2900,78.6600,76.9300,77.9000,22126724
2015-04-02,77.2500,77.4200,75.2700,77.2600,23549168
2015-03-27,79.4500,80.1541,76.1600,76.7900,31006504
2015-03-20,78.0700,79.4800,76.5900,79.4500,39054608
2015-03-13,80.1800,80.5950,76.8500,77.6500,29062614
2015-03-06,82.8800,83.2200,79.7900,80.0500,21541119
2015-02-27,82.8000,83.7200,82.1400,82.9600,18470518
2015-02-20,82.8000,83.1300,82.2400,83.0400,14225265
2015-02-13,80.8100,83.8600,80.5300,82.8700,27009030
2015-02-06,80.2400,83.2400,80.0600,81.2700,25643759
2015-01-30,82.9500,83.4050,80.1000,80.2400,29880028
2015-01-23,83.2100,85.2900,82.7000,82.8200,23401678
2015-01-16,83.1100,83.9800,82.1900,82.7000,26826877
2015-01-09,80.9900,83.6500,79.8600,82.7200,34601689
2015-01-02,83.0300,83.5250,80.6250,81.0200,12841855
2014-12-26,82.4800,83.6900,82.1600,83.3400,13845834
2014-12-19,84.5300,84.8800,81.1600,83.0500,38194490
2014-12-12,86.4200,87.1600,84.3900,84.4200,20466532
2014-12-05,86.3700,87.6800,85.7000,87.1400,19869035
2014-11-28,87.3000,87.6100,86.1600,86.9300,14840578
2014-11-21,86.3300,87.6021,85.5700,87.0000,25010730
2014-11-14,87.8300,88.7000,85.4900,86.2800,17620773
2014-11-07,88.8500,90.2500,87.1800,88.1200,19503817
2014-10-31,87.9200,89.2401,86.9100,89.0100,17516916
2014-10-24,85.7600,88.2100,85.7100,88.0600,23683881
2014-10-17,84.6000,86.0100,81.9000,86.0000,32286323
2014-10-10,84.8400,85.9900,83.6800,84.2800,24178148
2014-10-03,82.6100,84.8500,82.2800,84.5100,29999721
2014-09-26,85.0900,86.0700,82.5800,83.2300,28842144
2014-09-19,84.2900,85.6750,83.8800,85.5500,23022600
2014-09-12,85.2900,85.3600,83.6300,84.0200,20132500
2014-09-05,85.3000,85.9000,84.7900,85.4500,11718600
2014-08-29,84.9300,85.6900,84.8300,85.5800,11787100
2014-08-22,84.7100,85.6900,84.2000,84.3400,13753200
2014-08-15,83.9700,85.1700,83.7400,84.5000,13994200
2014-08-08,81.8000,83.9500,81.1900,83.8400,18001430
2014-08-01,84.9800,85.3800,81.7200,81.9000,16233494
2014-07-25,85.2900,85.8900,84.5700,84.8500,15183600
2014-07-18,85.9200,86.6500,84.4800,86.0200,25981500
2014-07-11,85.5800,86.8500,84.8400,85.4100,21470800
2014-07-03,84.6300,86.0900,83.8300,85.6900,22533700
2014-06-27,91.1500,91.2400,84.0500,84.8500,42383200
2014-06-20,88.3700,91.6300,88.0700,91.1400,29753200
2014-06-13,88.0100,88.7400,87.8100,88.4500,16715100
2014-06-06,88.3300,88.7400,87.5700,88.3300,14715200
2014-05-30,86.5300,88.8000,86.2200,88.5400,17388000
2014-05-23,85.7200,86.9000,84.9290,86.5700,19519800
2014-05-16,86.8200,86.9000,85.1500,85.7700,20605900
2014-05-09,85.0200,86.5200,84.8200,86.4000,15565900
2014-05-02,84.5800,85.9600,84.4700,85.3800,23735200
2014-04-25,82.9800,84.2000,82.5000,84.1100,19255100
2014-04-17,83.6500,84.8200,82.1200,83.1500,22907500
2014-04-11,82.7600,84.9700,82.7100,83.1400,26595900
2014-04-04,81.2300,83.1500,81.0300,82.8100,25215500
2014-03-28,81.1201,81.1900,79.6700,81.0200,23645100
2014-03-21,80.0100,81.4500,79.4100,81.0000,28384800
2014-03-14,80.3200,80.8500,78.7900,79.8900,23353900
2014-03-07,80.2500,81.8799,79.2200,80.3400,25264500
2014-02-28,78.7900,81.6000,78.5200,80.9100,26226500
2014-02-21,80.2100,80.9400,78.9000,78.9700,20428600
2014-02-14,79.9500,80.5500,77.5500,80.3900,28933900
2014-02-07,78.0900,80.2900,75.2800,80.2500,41822700
2014-01-31,81.6300,81.8600,77.1900,78.1400,36780200
2014-01-24,84.3200,84.5400,81.5000,81.5000,20504500
2014-01-17,82.4400,84.5500,82.2700,83.3300,31665800
2014-01-10,85.5500,85.6700,82.4100,82.5700,39470400
2014-01-03,86.5700,87.3400,85.5100,85.5300,15302300
2013-12-27,84.8400,86.9300,84.3300,86.7400,11746200
2013-12-20,85.2700,85.8600,83.8100,85.5200,33349000
2013-12-13,86.0400,86.4900,84.9000,85.2400,22972800
2013-12-06,85.3300,86.5500,84.8500,85.8300,24036800
2013-11-29,87.1400,87.1800,84.8600,85.5400,19708500
2013-11-22,91.3200,91.8100,84.9000,86.9500,39446500
2013-11-15,89.3600,91.4000,88.8300,91.3600,18906100
2013-11-08,90.1500,91.2500,88.7100,89.4100,20733900
2013-11-01,88.7300,90.6600,88.5100,89.7600,22702900
2013-10-25,86.6400,89.2100,86.2100,88.6000,22640600
2013-10-18,84.6900,87.5000,84.6600,86.9300,26262500
2013-10-11,86.6300,87.2600,84.1600,85.0300,27499200
2013-10-04,86.7200,87.9500,86.2800,87.0400,19750800
2013-09-27,90.1200,90.1600,86.5600,87.3300,30463500
2013-09-20,88.6800,91.2500,87.7200,90.4700,39802100
2013-09-13,84.4100,87.8800,83.7300,87.7800,22713000
2013-09-06,83.8300,84.7500,83.1600,84.1900,16318700
2013-08-30,85.5000,85.6500,82.8600,83.4400,23415700
2013-08-23,85.6000,85.8000,83.6700,85.3700,26552200
2013-08-16,88.2100,88.9800,85.6000,85.7500,17238100
2013-08-09,89.3900,89.8000,87.8800,88.7000,18771600
2013-08-02,88.6000,89.9400,88.3500,89.5900,21063300
2013-07-26,89.0000,90.1000,87.7200,88.8800,21445200
2013-07-19,89.6800,90.7500,87.6500,88.6100,24290900
2013-07-12,88.0100,91.4000,87.7800,89.7000,24435300
2013-07-05,87.1100,88.3800,86.5800,87.5100,15223900
2013-06-28,86.6100,88.9600,86.0500,86.6200,36057600
2013-06-21,92.4300,93.1300,86.3300,87.4600,32915800
2013-06-14,92.2600,93.1700,90.8500,92.1200,19442100
2013-06-07,90.9500,93.0650,89.4300,92.0900,31343800
2013-05-31,94.8900,95.6000,90.8900,90.9100,24847800
2013-05-24,95.6800,95.7500,93.3000,94.1200,25343300
2013-05-17,93.1600,96.3200,93.0300,95.6800,24706100
2013-05-10,93.7800,94.5600,92.8500,93.3200,24535000
2013-05-03,95.3100,96.7300,94.0500,94.2600,23995300
2013-04-26,91.9000,95.7200,91.6699,95.3100,21392900
2013-04-19,95.9400,96.1700,90.7000,91.9500,29217100
2013-04-12,92.9400,96.6000,92.8000,96.4400,18377000
2013-04-05,92.7400,95.3210,92.0650,92.7200,22712500
2013-03-28,91.9900,92.9400,90.9901,92.7100,27716800
2013-03-22,90.5400,91.9700,90.2500,91.6200,30079900
2013-03-15,90.9000,91.6300,90.0372,91.3700,26770300
2013-03-08,91.4800,92.9200,90.9100,91.1100,19878100
2013-03-01,93.2800,93.5700,90.7300,91.4400,26943300
2013-02-22,90.3700,93.6100,90.0900,93.4200,19356700
2013-02-15,90.4000,91.4700,89.4000,89.9900,21279000
2013-02-08,87.5300,90.8500,86.8000,90.4500,26120400
2013-02-01,89.3100,89.5600,87.4000,88.1300,26456300
2013-01-25,89.9300,90.2900,88.5400,89.4200,19705500
2013-01-18,89.3400,89.9800,87.9000,89.9800,22373100
2013-01-11,86.1700,89.8300,85.5100,89.2300,26602000
2013-01-04,82.7200,87.3200,82.4395,86.5200,22226900
2012-12-28,83.6000,84.2600,82.6000,82.6500,15086200
2012-12-21,87.9500,88.4700,83.7800,84.9500,41867600
2012-12-14,89.1600,89.9600,87.5100,87.7500,21912800
2012-12-07,90.0100,90.4900,88.1800,89.4700,22160300
2012-11-30,89.8400,90.8400,88.2499,89.8800,26600100
2012-11-23,85.5900,90.4300,85.5350,90.4100,16355000
2012-11-16,85.3200,86.2100,82.1000,84.9300,30608300
2012-11-09,86.6100,87.8600,84.5300,85.4200,22230600
2012-11-02,89.2400,89.4950,86.8700,86.9300,20384100
2012-10-26,88.2800,89.4083,87.4000,88.2800,20592500
2012-10-19,92.1500,92.8200,87.9600,88.1200,28576800
2012-10-12,93.7000,93.8600,90.6200,91.7000,18836300
2012-10-05,90.2700,94.1332,90.0000,93.7400,19463300
2012-09-28,92.0100,92.3200,89.7300,89.9400,21745500
2012-09-21,89.3600,92.5900,89.3500,92.1400,39762000
2012-09-14,88.6400,90.5700,86.1100,89.4800,54837700
2012-09-07,89.4400,90.1000,88.6700,88.8300,18041200
2012-08-31,89.7900,91.9900,89.3000,89.3000,19358900
2012-08-24,93.3900,93.6000,88.2800,89.7600,22917800
2012-08-17,91.9800,93.5000,91.6800,93.3800,19390200
2012-08-10,92.0000,93.1500,90.5600,92.2100,17697000
2012-08-03,89.9000,92.0000,89.5500,91.9300,21140600
2012-07-27,88.3100,90.9900,86.8300,90.3000,25547700
2012-07-20,90.1000,91.0000,88.1900,88.8900,26580000
2012-07-13,89.3100,91.3900,89.2200,90.2100,23299600
2012-07-06,87.3400,89.5800,87.2000,89.4500,14769000
2012-06-29,84.6400,87.6000,83.7900,87.2600,24648100
2012-06-22,87.5200,88.9350,85.5000,86.0100,29989200
2012-06-15,84.4100,88.1900,84.0800,87.7300,37009700
2012-06-08,82.6200,84.1100,81.1000,83.9700,22577800
2012-06-01,85.4300,85.7300,82.4600,82.7900,21940700
2012-05-25,84.6000,85.9000,83.7800,85.3800,23444500
2012-05-18,85.6500,86.0000,84.1100,84.3000,25726300
2012-05-11,88.9900,89.1800,85.5700,86.1500,28910600
2012-05-04,89.8100,91.0500,89.0000,89.1300,26493300
2012-04-27,87.1600,90.6300,86.1200,89.8100,27547800
2012-04-20,88.1700,88.3200,86.1000,87.8100,28174400
2012-04-13,87.9500,88.7900,86.6200,87.8400,25287000
2012-04-05,88.8600,90.1000,88.1100,88.6400,25849800
2012-03-30,87.0900,88.8600,86.1400,88.6100,29481000
2012-03-23,85.8200,87.1500,85.4600,86.8300,25511900
2012-03-16,84.9300,86.1700,83.9000,85.8100,31121300
2012-03-09,84.4000,85.4300,83.2600,84.6100,23222700
2012-03-02,82.6000,84.7300,82.4900,84.5500,24014100
